ProgramSiteID,VisitID,VisitID,SiteName,WatershedID,WatershedName,SampleDate,HitchName,CrewName,VisitYear,IterationID,CategoryName,PanelName,VisitDate,ProtocolID,ProgramID,AEM,Bug Validation,CHaMP 10% Revisit,CHaMP Core,CHaMP-PiBO Comparison,Effectiveness,Has Fish Data,IMW,Remove,Velocity Validation,Primary Visit,QC Visit,Error,No,Yes,Grad,Sin,Sin_CL,Area_Wet,Area_Bf,WetVol,BfVol,WetWdth_Int,DetrendElev_SD,DpthWet_SD,BfWdthInt,Lgth_Wet,Lgth_Bf,DpthBf_Avg,DpthBf_Max,Lgth_Thlwg,DpthThlwg_UF_Avg,DpthThlwg_UF_CV,BfWdth_Avg,BfWdth_CV,BfWMxDRat_Avg,BfWMxDRat_CV,BfWDRat_Avg,BfWDRat_CV,WetWdth_Avg,WetWdth_CV,WetWDRat_Avg,WetWDRat_CV,WetWMxDRat_Avg,WetWMxDRat_CV,SlowWater_Area,SlowWater_Ct,SlowWater_Freq,PoolResidDpth,SlowWater_Vol,SlowWater_Pct,FstTurb_Area,FstTurb_Ct,FstTurb_Freq,FstTurb_Vol,FstTurb_Pct,FstNT_Area,FstNT_Ct,FstNT_Freq,FstNT_Vol,FstNT_Pct,Q,SubEmbed_Avg,SubEmbed_SD,SubD16,SubD50,SubD84,SubLT2,SubLT6,Cond,Alk,RipCovBigTree,RipCovConif,RipCovGrnd,RipCovNonWood,RipCovUstory,RipCovWood,RipCovCanNone,SubEstBldr,SubEstCbl,SubEstGrvl,SubEstSandFines,FishCovLW,FishCovTVeg,FishCovArt,FishCovNone,FishCovAqVeg,FishCovTotal,SolarSummr_Avg,UcutLgth_Pct,UcutArea_Pct,Ucut_Area,LWFreq_Wet,LWFreq_Bf,LWVol_Wet,LWVol_Bf,LWVol_WetSlow,LWVol_BfSlow,LWVol_WetFstTurb,LWVol_BfFstTurb,LWVol_WetFstNT,LWVol_BfFstNT,DriftBioMass,BfBraid,BfChnl_Ct,Bf_Island_Ct,BfMChnl_Part_Ct,Bf_QIsland_Ct,Lgth_BfChnl,BfSCWdth,BfSCWdth_CV,BfSCWDRat_Avg,BfSCWDRat_CV,BfSCWMxDRat_Avg,BfSCWMxDRat_CV,Bf_QIsland_Area,WetBraid,WetChnl_Ct,Wet_Island_Ct,Lgth_WetMChnl,WetMChnl_Area,WetChnl_Sin,Lgth_WetChnl,WetSCL_Area,WetSCS_Area,WetSC_Pct,WetSCWdth,WetSCWdth_CV,WetSCWDRat_Avg,WetSCWDRat_CV,WetSCWMxDRat_Avg,WetSCWMxDRat_CV,WetMChnl_Part_Ct,Wet_QIsland_Ct,Wet_QIsland_Area,SiteGeoDatabase_FileName,OrthogonalGeoDatabase_FileName,RBTOutputs_FileName,ResultsXML_FileName,LogFile_FileName,HydraModelInputs_FileName,HydraModelResults_FileName,BathymetryImg_FileName,BndryCndtnsImg_FileName,WettedDepthImg_FileName,WettedElevImg_FileName,DepthImg_FileName,VelocityImg_FileName,GCDADCNtThckDffT0,GCDADCNtThckDffErrT0,GCDADCNtThckDffT1,GCDAOINtThckDffT0,GCDADCNtThckDffErrT1,GCDAOINtThckDffErrT0,GCDAOINtThckDffT1,GCDAOINtThckDffErrT1,GCDADCTtThckDffT0,GCDADCTtThckDffErrT0,GCDADCTtThckDffT1,GCDADCTtThckDffErrT1,GCDAOITtThckDffT0,GCDAOITtThckDffErrT0,GCDAOITtThckDffT1,GCDAOITtThckDffErrT1,GCDAOIAreaDtctChngT0,GCDAOIAreaDtctChngT1,GCDImbalPctT0,GCDImbalPctT1,GCDChnlVolDiffT0,GCDChnlVolDiffT1,BraidChannelRatio,PoolToTurbulentAreaRatio,ChannelPattern,BankErosion,ConstrainingFeatureHeightAverage,FloodProneWidthAverage,ValleyWidth,ConstrainingFeatureType,PercentConstrained,CountOfPoolFormingLWD,CountOfKeyLWD,CountOfJamLWD,CountOfRightBankLWDPieces,CountOfLeftBankLWDPieces,CountOfMidChannelLWDPieces,CountOfLWD,CountOfChinook,CountOfCoho,CountOfSockeye,CountOfChum,CountOfOmykiss,CountOfPink,CountOfCutthroat,CountOfBulltrout,CountOfBrooktrout,CountOfLamprey,CountOfOtherSpecies,DensityOfChinook,DensityOfCoho,DensityOfSockeye,DensityOfChum,DensityOfOmykiss,DensityOfPink,DensityOfCutthroat,DensityOfBulltrout,DensityOfBrooktrout,DensityOfLamprey,DensityOfOtherSpecies
38646,1110,1110,CBW05583-312265,25,Methow,9/30/2012,Hitch_10_Methow_MN_Sept25-Oct2,Martin Crew,2012,2,Depositional-Private,Annual,9/30/2012,806,1,,,,Yes,,,,,,,Yes,,,Yes,,0.062,1.12491,1.06654,30746.35128,34064.67497,15337.72125,32808.035,53.50175,0.83569,0.39623,58.20495,574.67941,585.25395,0.98404,2.72693,600.23444,1.07637,0.47967,58.73173,0.25162,46.0447,1.98787,69.03407,2.17232,53.25905,0.26284,104.73351,0.56222,60.27838,0.60362,15300.80957,1,0.17401,1.55,10653.815,49.76464,0,0,0,0,0,14653.15039,1,0.17401,4684.46719,47.65818,,0.44859,1.25411,24,91,196,2.90123,6.65432,140,90,23,13,64.5,38,58.5,117.5,67.5,17.55405,29.89189,37.44594,15.1081,2.44594,2.44594,0,90.1081,5,9.89189,,,0,0,0.87005,13.22476,2.04016,11.64917,0.66781,6.90089,0,0,1.37235,4.74828,0.001249,,1,,1,,585.25395,,,,,,,,,1,,574.67941,29953.96094,1.07,574.67941,,,,,,,,,,1,,,,,artifacts.zip,results.xml,log.xml,hydromodelinputs.zip,results.zip,bathymetry.jpg,boundary_conditions.jpg,w_depth.jpg,ws_elevation.jpg,,,-0.53493,0.20232,,-0.049,,0.01853,,,0.55355,0.20813,,,0.05071,0.01907,,,9.16072,,-48.31771,,-96.63542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38646,1873,1873,CBW05583-312265,25,Methow,9/5/2013,Hitch #6 (MN): Sept 4 to Sept 11 (Methow),Martin Crew,2013,3,Depositional-Private,Annual,9/5/2013,1966,1,,,,Yes,,,,,,,Yes,,,Yes,,0.091,1.09682,1.06483,31837.93118,34034.18073,22428.57,40092.7425,55.82902,0.82633,0.41959,59.75849,570.27567,569.52878,1.16508,3.31125,591.04504,1.25116,0.42592,,,,,,,79.41932,0.00184,164.15161,0.01094,111.50479,0.00764,13087.91992,1,0.17535,1.54,12713.87875,41.10795,18594,1,0.17535,9714.31563,58.40204,0,0,0,0,0,21.76977,1.57307,2.51896,44,101,228,4.73351,13.54819,196,84,17,11,42,22.5,37.5,82.5,74.5,27.06551,20,32.93448,20,2.93448,0,0,97.06551,0,2.93448,84.44597,0,0,0,4.03313,25.07559,6.9713,20.82748,1.2118,9.84237,5.7595,10.98511,0,0,,1,1,2,1,0,569.52878,,,,,,,0,1,1,0,570.27567,31681.91992,1.06,570.27567,,,,,,,,,,1,0,0,,,artifacts.zip,results.xml,log.xml,hydromodelinputs.zip,results.zip,bathymetry.jpg,boundary_conditions.jpg,w_depth.jpg,ws_elevation.jpg,depth.png,velocity.png,-0.43614,0.18398,0.20511,-0.03787,0.16012,0.01598,0.01358,0.0106,0.52711,0.20828,0.42275,0.20867,0.04578,0.01809,0.02799,0.01382,8.68414,6.62098,-41.37017,24.25899,-82.74034,48.51798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38646,2550,2550,CBW05583-312265,25,Methow,9/19/2014,hitch_all_Aug6toend_Methow,Steve Crew,2014,4,Depositional-Private,Annual,9/19/2014,2020,1,,,,Yes,,,,,,,Yes,,,,,0.071,1.10571,1.06898,30147.29749,34042.19668,14144.33,31338.93,51.35543,0.69814,0.34922,58.23206,587.03227,584.59542,0.923,2.52515,611.86021,0.9982,0.44607,47.89804,0.03241,37.80026,0.10647,53.27557,0.09393,41.29221,0.23061,76.54115,0.66038,39.24067,0.6513,12027.87988,1,0.17035,1.42,8528.76563,39.89704,2822.80005,2,0.3407,823.8265,9.36336,15104.30957,1,0.17035,4791.66281,50.1017,8.4188,29.125,15.66717,0.02,0.02,6,60.63221,62.96554,178,92,12.5,10.5,52,36.5,30.5,63,83,0.09501,5.85124,5.19003,88.8637,2.89732,0,0,97.10267,0,2.89732,88.76208,0,0,0,2.38487,4.42905,10.04562,12.23593,1.29457,1.91205,1.0917,1.0917,7.65935,9.23217,0.000015,1,1,3,1,0,584.59542,,,,,,,0,1,1,0,587.03227,29954.98828,1.07,587.03227,,,,,,,,,,1,0,0,,,artifacts.zip,results.xml,log.xml,hydromodelinputs.zip,results.zip,bathymetry.jpg,boundary_conditions.jpg,w_depth.jpg,ws_elevation.jpg,depth.png,velocity.png,-0.0516,0.11077,0.23521,-0.00749,0.12755,0.01608,0.03461,0.01877,0.37131,0.1561,0.37155,0.15652,0.05391,0.02266,0.05467,0.02303,14.51918,14.71399,-6.94864,31.6523,-13.89729,63.30459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38646,3244,3244,CBW05583-312265,25,Methow,8/7/2015,Methow_Hitch_2015,van den Broek Crew,2015,5,Depositional-Private,Annual,8/7/2015,2020,1,,,,Yes,,,,,,,Yes,,,,,0.079,1.13352,1.0681,31529.06127,33992.12518,14807.59,31068.5825,53.69491,0.8033,0.37892,57.98125,587.18901,586.26061,0.91619,2.83511,625.6953,1.00932,0.46946,48.86592,0.00602,42.92284,0.07628,57.35785,0.03817,41.54104,0.16144,62.72846,0.44864,31.95034,0.42306,14855.46973,1,0.1703,1.53,10115.325,47.11675,0,0,0,0,0,16581.41016,1,0.1703,4692.24438,52.59088,6.7597,1.13934,2.875,37,83,171,0,2.33333,160.3,76,4.5,2.5,9.5,4.5,7.5,18,94.5,0,65,22.63725,12.36274,0,0,0,85,15,15,90.36942,0,0,0,6.81211,14.47574,14.08735,22.02935,1.66632,4.08396,0,0,12.42103,17.94538,,1,1,1,1,0,586.26061,,,,,,,0,1,1,0,587.18901,31436.87891,1.07,587.18901,,,,,,,,,,1,0,0,,,artifacts.zip,results.xml,log.xml,hydromodelinputs.zip,,,,,,,,-0.38456,0.15445,-0.14761,-0.03467,0.08253,0.01392,-0.02559,0.01431,0.45303,0.17382,0.25054,0.10366,0.04084,0.01567,0.04344,0.01797,9.01484,17.34001,-42.44257,-29.45771,-84.88514,-58.91542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38961,2569,2569,CBW05583-314610,6,John Day,9/2/2014,Middle Fork,Salgado crew,2014,4,Middle Fork John Day-Depositional,Rotating Panel 1,9/2/2014,2020,1,,,,Yes,,,Yes,,,,Yes,,,,,0.478,1.3259,1.33369,1671.15874,2687.99349,376.20133,1011.63719,7.08928,0.46146,0.11507,11.47329,235.73023,234.28272,0.38267,1.00781,232.80752,0.31229,0.38762,11.1584,0.19414,19.62914,0.28523,30.3135,0.28923,6.94625,0.17573,62.66419,1.92596,41.06017,2.38248,63.16,2,0.84843,0.115,20.10656,3.77941,987.99001,4,1.69685,180.52824,59.12006,600.88001,3,1.27264,174.97996,35.95589,0.3171,2.03278,2.69237,24,71,118,2.93333,3.86666,95.7,56,2,5,26.5,18.5,11.5,23,96.5,2.8543,22.90975,53.45738,20.77855,2.47622,4.96549,0,91.78425,0.77401,8.21853,74.75777,3.13918,0.2745,4.6,0.84842,2.96949,0.56278,0.95143,0,0,0.53092,0.91957,0.03185,0.03185,0.001463,1,1,0,1,0,234.28272,,,,,,,0,1,1,0,235.73023,1652.03003,1.33,235.73023,,,,,,,,,,1,0,0,,,artifacts.zip,results.xml,log.xml,hydromodelinputs.zip,results.zip,bathymetry.jpg,boundary_conditions.jpg,w_depth.jpg,ws_elevation.jpg,depth.png,velocity.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38975,360,360,CBW05583-314738,6,John Day,9/17/2011,2011- Eco Logical Research - Local Crew,Local Crew,2011,1,Murderers Creek,Rotating Panel 1,9/17/2011,416,1,,,,Yes,,,Yes,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0325,,,2,27,75,91.33333,92.16666,422,332,2.9,25.15,86.5,33.5,41.5,98.9,95.6,,,,,,,,,,,,,,,,,2.18345,3.56952,0.93922,0.93922,0.35781,1.74388,0.88642,0.88642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38975,2332,2332,CBW05583-314738,6,John Day,7/9/2014,July,Salgado crew,2014,4,Murderers Creek-Source-Mainstem,Rotating Panel 1,7/9/2014,2020,1,,,,Yes,,,Yes,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06107,5.8,13.80062,8,22,56,25.93333,38.13333,432,230,9,13,39,18,44,74,91,,,,,,,,,,,49.65693,,,0.7,,,6.01548,11.36031,3.06081,5.35672,0.1129,3.16181,2.84176,2.84176,0.00072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39234,2700,2700,CBW05583-293547,24,Entiat,9/29/2014,hitch_all_Aug6toend_Entiat,Steve Crew,2014,4,Depositional-Public,Rotating Panel 1,9/29/2014,2020,1,,,,Yes,,,Yes,,,,Yes,,,,,0.604,1.07828,1.27184,13209.88586,17986.41747,4157.07313,13398.79,21.78776,0.88673,0.18575,29.86064,606.29851,602.3453,0.7688,3.11462,631.42901,0.47389,0.51106,31.39332,0.07392,18.58633,0.29266,32.65065,0.20552,19.72703,0.32078,59.34975,0.36803,41.85851,0.39294,1173.14001,5,0.82468,1.03,603.42769,8.88077,10103.73976,6,0.98961,2943.49333,76.4862,1641.85999,1,0.16494,609.97184,12.42902,2.26998,2.40677,5.58667,0.05,82,149,18.8,18.8,43.7,20,14.5,18.5,35,11,26,84,66,4.96989,74.13107,11.37224,8.84129,0,3.76009,0,96.2399,0,3.76009,68.83971,0,0,0,2.47402,6.59741,5.2421,14.77997,0.17867,0.2273,3.16079,12.65004,1.90262,1.90262,0.000097,1.18787,2,1,1,1,715.50927,,,,,,,752.06728,1.22381,2,3,606.29851,12018.98145,1.04,741.99169,899.76001,,6.96477,9.62029,0.3347,118.0371,3.23633,65.03579,3.02881,1,1,1679.62709,,,artifacts.zip,results.xml,log.xml,hydromodelinputs.zip,results.zip,bathymetry.jpg,boundary_conditions.jpg,w_depth.jpg,ws_elevation.jpg,depth.png,velocity.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39306,234,234,CBW05583-316330,12,Upper Grande Ronde,8/31/2011,2011- ODFW - Local Crew  - Grande Ronde,Local Crew  - Grande Ronde,2011,1,Catherine Creek Chinook,Rotating Panel 1,8/31/2011,416,1,,,,Yes,,,Yes,,,,Yes,,,Yes,,4.838,1.13312,1.10257,1056.64366,2184.74117,238.34406,758.30477,6.2889,1.67566,0.1433,13.22763,168.01731,165.16493,0.5625,1.35815,168.69624,0.35836,0.35604,14.88921,0.15823,5.69584,0.19801,8.2485,0.23342,6.26196,0.19448,32.99576,0.69176,20.43728,0.59982,187.02,5,2.97588,0.44,58.56776,17.69944,774.8,6,3.57106,179.51146,73.32652,0,0,0,0,0,0.6416,,,7,102,250,25.83856,33.86624,60.7,36,8.5,34.25,45,19.2,39.2,89,76,27.24823,24.35471,39.39635,9.00069,3.51003,2.17094,0,92.97102,,7.02897,16.90995,,,,45.82861,58.9225,39.18857,47.04757,15.13873,15.13873,24.04984,31.90884,0,0,0.000326,1,1,1,1,0,165.16493,,,,,,,0,1,1,0,168.01731,961.81995,1.1,168.01731,,,,,,,,,,1,0,0,,,artifacts.zip,results.xml,log.xml,hydromodelinputs.zip,results.zip,bathymetry.jpg,boundary_conditions.jpg,w_depth.jpg,ws_elevation.jpg,depth.png,velocity.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39306,2143,2143,CBW05583-316330,12,Upper Grande Ronde,8/26/2014,ODFW Big Sites,Chris Horn Crew,2014,4,Catherine Creek Chinook,Rotating Panel 1,8/26/2014,2020,1,,,,Yes,,,Yes,,,,Yes,,,,,4.841,1.13112,1.09223,1062.17982,1296.85528,236.8109,694.59461,6.36063,2.24548,0.13203,7.78286,166.99298,166.62962,0.53412,1.26184,171.27462,0.34859,0.3069,7.76087,0.18445,11.00162,0.51757,15.88013,0.55295,6.0604,0.1895,24.43703,0.36126,15.36044,0.34533,236.5,5,2.99414,0.358,68.26401,22.26553,789.52,6,3.59297,168.3893,74.33016,0,0,0,0,0,0.34905,15.11702,16.18077,6,99,258,11.83333,15.5,60.1,40,8,27,39,14.5,23.5,62,86,22.89867,25.5474,21.51366,27.34902,3.45816,4.8269,0,91.71492,0,8.29297,43.91919,7.18593,0.76608,8.2,26.94724,49.10386,22.89313,42.87472,4.73288,12.69741,18.16025,30.17731,0,0,0.000543,1,1,0,1,0,166.62962,,,,,,,0,1,1,2,166.99298,1026.0199,1.09,166.99298,,,,,,,,,,1,0,0,,,artifacts.zip,results.xml,log.xml,hydromodelinputs.zip,results.zip,bathymetry.jpg,boundary_conditions.jpg,w_depth.jpg,ws_elevation.jpg,depth.png,velocity.png,-0.39485,0.22372,,-0.16286,,0.09228,,,0.39675,0.22437,,,0.16364,0.09254,,,41.245,,-49.76057,,-99.52114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39317,2496,2496,CBW05583-316426,6,John Day,8/11/2014,Middle Fork,Salgado crew,2014,4,Greater Middle Fork John Day-Source-Public,Rotating Panel 1,8/11/2014,2020,1,,,,Yes,,,Yes,,,,Yes,,,,,3.618,1.23277,1.1844,251.3601,574.79831,7.44501,120.45764,2.05692,0.66044,0.03785,4.70425,122.20215,122.18703,0.20936,0.78149,126.0067,0.06543,0.6368,4.37326,0.28847,14.21541,0.3903,22.89111,0.42186,1.89417,0.31922,48.72195,0.81408,28.42429,0.77931,23.58,5,4.09158,0.15,1.74284,9.38096,146.8,6,4.9099,5.5289,58.40227,5.29,1,0.81832,0.16941,2.10455,-0.00006,3.04166,3.64148,12,25,50,19.06666,20.13333,190.7,118,5.5,32.5,34,15,18,54.5,82.5,1.85746,9.05903,62.10024,26.98326,9.13531,14.03398,0,69.26709,7.56361,30.7329,71.74977,0,0,0,2.45494,12.27474,0.72036,13.24189,0.64402,2.06575,0,8.90539,0.07634,2.27074,,1,1,1,1,0,122.18703,,,,,,,0,1,1,4,122.20215,175.66998,1.18,122.20215,,,,,,,,,,1,0,0,,,artifacts.zip,results.xml,log.xml,hydromodelinputs.zip,results.zip,bathymetry.jpg,boundary_conditions.jpg,w_depth.jpg,ws_elevation.jpg,depth.png,velocity.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40354,97,97,CBW05583-321338,12,Upper Grande Ronde,8/15/2011,2011- CRITFC - Local Crew,Local Crew,2011,1,Upper Grande Ronde Chinook,Rotating Panel 1,8/15/2011,416,1,,,Yes,Yes,,,Yes,,,,Yes,,,Yes,,2.918,1.10187,1.06179,3435.83728,4604.22903,1112.20203,2767.87625,9.46045,0.80228,0.23748,12.87019,363.17888,357.74356,0.60641,2.57068,367.71236,0.53497,0.50338,12.75604,0.30793,14.1748,0.40279,21.79381,0.46333,8.97187,0.20033,31.5598,0.49034,19.33569,0.4748,396.46,4,1.10139,0.575,232.01917,11.53896,2636.92996,9,2.47812,789.24574,76.74781,339.73001,1,0.27535,90.60307,9.88784,0.67708,,,19,63,200,1.5,3.83333,62.8,40,0.8,6.9,42.9,38.9,23.6,29,98.6,42.2094,31.95511,16.59704,6.17936,4.27474,2.1991,3.42514,88.10475,,11.89524,72.04776,,,,11.2892,15.97009,17.12716,21.49585,6.36123,6.42104,9.89986,14.14769,0.86607,0.92712,0.000091,1,1,0,1,0,357.74356,,,,,,,0,1,1,0,363.17888,3373.12012,1.06,363.17888,,,,,,,,,,1,0,0,,,artifacts.zip,results.xml,log.xml,hydromodelinputs.zip,results.zip,bathymetry.jpg,boundary_conditions.jpg,w_depth.jpg,ws_elevation.jpg,depth.png,velocity.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40354,98,98,CBW05583-321338,12,Upper Grande Ronde,8/17/2011,2011- ODFW - ODFW UGR,ODFW UGR,2011,1,Upper Grande Ronde Chinook,Rotating Panel 1,8/17/2011,416,1,,,Yes,,,,Yes,,,,,Yes,,Yes,,2.84,1.10239,1.05462,3705.96508,4910.87443,1063.98563,3444.85938,10.31499,1.75208,0.21297,13.70354,359.27969,358.36537,0.72222,2.79761,378.05102,0.48327,0.44534,,,,,,,,,,,,,236.87,2,0.55667,0.75,162.77316,6.39159,3185.04999,4,1.11334,899.87501,85.94387,0,0,0,0,0,1.09142,,,14,84,262,9.50999,10.95926,63.5,40,0.5,6.5,52.7,29.2,29.7,55.2,98,36.51109,24.98673,19.69198,5.53444,1.5187,1.42991,2.97546,93.57677,,6.42322,67.56202,,,,8.9067,13.36006,35.75686,51.33142,5.47948,6.05687,30.27738,45.27455,0,0,0.000062,1,1,0,1,0,358.36537,,,,,,,0,1,1,0,359.27969,3421.91992,1.05,359.27969,,,,,,,,,,1,0,0,,,artifacts.zip,results.xml,log.xml,hydromodelinputs.zip,results.zip,bathymetry.jpg,boundary_conditions.jpg,w_depth.jpg,ws_elevation.jpg,depth.png,velocity.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40354,145,145,CBW05583-321338,12,Upper Grande Ronde,8/25/2011,2011- Tetra Tech - TetraTech,TetraTech,2011,1,Upper Grande Ronde Chinook,Rotating Panel 1,8/25/2011,416,1,,,Yes,,,,Yes,,,,,Yes,,Yes,,2.939,1.07486,1.05975,3312.75326,4343.78948,964.81961,2187.51891,9.12781,0.54,0.21166,12.09261,362.92972,359.21011,0.51569,2.47168,366.96573,0.46891,0.51212,10.15275,0.20216,12.51872,0.30708,18.70889,0.30636,8.41206,0.20366,30.98817,0.44983,19.64239,0.40847,127.92,1,0.27554,1.42,118.65716,3.86144,2668.07999,9,2.47982,734.3736,80.53965,425.27,2,0.55107,111.21912,12.83736,0.6964,,,25,95,300,11.70634,11.70634,75,48,0.5,12.25,48.9,35.4,21.9,40.4,95,33.27043,24.63517,28.19084,9.2131,2.53903,1.00244,0.14647,95.52846,,4.61801,67.43263,,,,6.88838,11.84802,23.34118,37.28998,0.10758,0.10758,17.28704,30.50744,5.94656,6.67496,0.00011,1,1,0,1,0,359.21011,,,,,,,0,1,1,0,362.92972,3123.88989,1.06,362.92972,,,,,,,,,,1,0,0,,,artifacts.zip,results.xml,log.xml,hydromodelinputs.zip,results.zip,bathymetry.jpg,boundary_conditions.jpg,w_depth.jpg,ws_elevation.jpg,depth.png,velocity.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40354,162,162,CBW05583-321338,12,Upper Grande Ronde,8/29/2011,2011- ODFW - ODFW JD,ODFW JD,2011,1,Upper Grande Ronde Chinook,Rotating Panel 1,8/29/2011,416,1,,,Yes,,,,Yes,,,,,Yes,,Yes,,2.925,1.08174,1.07129,3436.08212,3925.98508,952.68102,1685.39156,9.48346,1.10667,0.21329,10.92953,362.32356,359.20883,0.43436,2.22876,366.53121,0.48484,0.4473,9.39602,0.19652,13.01956,0.31583,20.41599,0.31217,9.45708,0.295,30.70097,0.48994,18.99889,0.46508,301.08,3,0.82799,0.905,169.88913,8.76231,2854.17996,4,1.10399,782.44251,83.06495,0,0,0,0,0,0.447,,,10,88,255,36.77601,64.44268,63.5,52,1.7,7.45,48,23.1,24.3,53.9,95.3,22.4745,23.27465,30.49958,19.25535,2.98299,1.10229,2.55146,95.02821,,7.76011,74.08015,,,,11.31585,13.52382,30.58062,37.31309,6.65506,7.48167,23.92556,29.83142,0,0,0.000068,1,1,2,1,0,359.20883,,,,,,,0,1,1,0,362.32356,3155.26001,1.07,362.32356,,,,,,,,,,1,0,0,,,artifacts.zip,results.xml,log.xml,hydromodelinputs.zip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40354,177,177,CBW05583-321338,12,Upper Grande Ronde,8/19/2011,2011- Eco Logical Research - ELR,ELR,2011,1,Upper Grande Ronde Chinook,Rotating Panel 1,8/19/2011,416,1,,,Yes,,,,Yes,,,,,Yes,,Yes,,2.918,1.08833,1.05894,3270.7998,4153.3616,1039.69453,2122.67219,9.03884,1.57729,0.20623,11.49725,361.86041,361.24811,0.52209,2.09924,370.13671,0.49281,0.40438,11.37299,0.32205,14.12235,0.44063,20.95898,0.47291,8.10245,0.20986,29.63924,0.55156,18.95274,0.50515,825.01999,5,1.38175,0.396,308.55027,25.2238,2045.25999,6,1.6581,647.49852,62.53088,261.77,2,0.5527,81.8872,8.00324,0.7611,,,11,66,235,14.14285,20.42857,70.9,44,1.5,12.85,67.5,47,31.8,59.5,92.8,33.79965,27.32297,30.31164,7.49649,5.07775,6.48893,2.82653,93.50975,,14.52251,70.28202,,,,1.93444,16.02828,4.44564,43.75512,2.41079,12.61277,2.03485,30.91348,0,0.22887,0.000125,1,1,0,1,0,361.24811,,,,,,,0,1,1,0,361.86041,3132.05029,1.06,361.86041,,,,,,,,,,1,0,0,,,artifacts.zip,results.xml,log.xml,hydromodelinputs.zip,results.zip,bathymetry.jpg,boundary_conditions.jpg,w_depth.jpg,ws_elevation.jpg,depth.png,velocity.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40354,203,203,CBW05583-321338,12,Upper Grande Ronde,8/28/2011,2011- Quantitative Consultants Inc - QCI,QCI,2011,1,Upper Grande Ronde Chinook,Rotating Panel 1,8/28/2011,416,1,,,Yes,,,,Yes,,,,,Yes,,Yes,,2.948,1.07933,1.06853,3284.09807,4353.80224,948.86539,2688.33219,9.07141,1.12741,0.20933,12.2641,362.02738,355.00384,0.62498,2.30701,364.44665,0.46393,0.54079,12.01411,0.2945,13.62698,0.39528,19.88746,0.42359,8.23988,0.23742,44.8772,5.59199,28.05833,5.02512,854.37,6,1.65733,0.48,310.47851,26.01536,2357.22999,7,1.93356,637.59173,71.77709,0,0,0,0,0,0.787,,,18,104,280,0,4.33333,73.7,48,1.42857,14.42857,66.6,54.3,20.7,38.71428,92.5,17.0681,32.93143,45.00316,2.96761,5.8452,1.22709,0,91.27173,,8.72826,76.01445,,,,4.69577,13.25866,10.56377,31.37597,5.85523,10.49301,4.70854,20.88296,0,0,0.000036,1,1,0,1,0,355.00384,,,,,,,0,1,1,0,362.02738,3107.17993,1.07,362.02738,,,,,,,,,,1,0,0,,,artifacts.zip,results.xml,log.xml,hydromodelinputs.zip,results.zip,bathymetry.jpg,boundary_conditions.jpg,w_depth.jpg,ws_elevation.jpg,depth.png,velocity.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
