VisitID,FishCovLW,FishCovTVeg,FishCovUcut,FishCovArt,FishCovAqVeg,FishCovNone,FishCovTotal,FishCovLW_FNT,FishCovTVeg_FNT,FishCovUcut_FNT,FishCovArt_FNT,FishCovAqVeg_FNT,FishCovNone_FNT,FishCovTotal_FNT,FishCovLW_FT,FishCovTVeg_FT,FishCovUcut_FT,FishCovArt_FT,FishCovAqVeg_FT,FishCovNone_FT,FishCovTotal_FT,FishCovLW_SlowPool,FishCovTVeg_SlowPool,FishCovUcut_SlowPool,FishCovArt_SlowPool,FishCovAqVeg_SlowPool,FishCovNone_SlowPool,FishCovTotal_SlowPool,FishCovLW_SSC,FishCovTVeg_SSC,FishCovUcut_SSC,FishCovArt_SSC,FishCovAqVeg_SSC,FishCovNone_SSC,FishCovTotal_SSC,Valid,,FishCovLW,FishCovTVeg,FishCovUcut,FishCovArt,FishCovAqVeg,FishCovNone,FishCovTotal
89,1.088724477,1.312119013,1.651077997,2.023373423,0,94.03041206,6.07529491,0,0,0,0,0,0,0,0.877308134,0.930971287,1.033194917,0.690186439,0,63.99639678,3.531660778,0.211416343,0.381147726,0.61788308,1.333186984,0,30.03401528,2.543634132,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
90,4.536599656,2.548039622,1.550835148,0.840810528,0,91.92064408,9.476284954,0,1.548159765,0.061926391,0,0,4.582552906,1.610086156,0.680844502,0.687985699,1.038935129,0,0,66.92419848,2.40776533,3.855755154,0.311894158,0.449973628,0.840810528,0,20.41389269,5.458433468,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
93,1.811284627,5.113257056,0.788854076,0,0,92.28660424,7.713395759,0.255736994,2.557369936,0.255736994,0,0,22.50485543,3.068843923,1.096894867,1.387518104,0.434152399,0,0,48.45013222,2.918565369,0.458652767,1.168369016,0.098964684,0,0,21.33161659,1.725986467,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
94,0,0.506658295,0,0,0,99.49334171,0.506658295,0,0,0,0,0,13.4290872,0,0,0.506658295,0,0,0,72.5435994,0.506658295,0,0,0,0,0,13.5206551,0,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
95,18.73639481,12.42254361,2.419173997,0,0,66.66655733,33.57811242,1.176084688,4.252870136,0.376144327,0,0,13.00211719,5.80509915,2.182615178,0.983301029,0.067481736,0,0,7.044818846,3.233397942,15.37769495,7.186372447,1.975547935,0,0,46.61962129,24.53961533,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
97,4.274745679,2.19910054,1.99625273,3.425149446,0,88.1047516,11.8952484,1.007168473,0.201433695,0,0,0,8.863082564,1.208602168,2.976748535,1.875219378,1.641756001,2.54627469,0,69.13480649,9.039998604,0.290828671,0.122447468,0.354496729,0.878874756,0,10.10686255,1.646647624,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
98,1.518705877,1.429916542,0.499137915,2.975467013,0,93.57677265,6.423227347,0,0,0,0,0,0,0,1.419852017,1.429916542,0.499137915,2.679142141,0,87.04981408,6.028048616,0.09885386,0,0,0.296324871,0,6.526958569,0.395178731,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
99,1.66037722,0.895456231,0.770239583,0.407248968,0,96.266678,3.733322001,0.237959936,0.375281955,0.075433918,0,0,16.9367109,0.68867581,1.125058376,0.434479097,0.418994217,0.281680105,0,64.0371074,2.260211794,0.297358907,0.085695179,0.275811447,0.125568863,0,15.2928597,0.784434397,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
101,16.78650624,31.19296156,1.526034823,0,0,51.70573259,49.50550263,2.908837057,2.869168857,0.197355453,0,0,3.892411301,5.975361367,8.380215177,17.86370729,0.802439225,0,0,30.95281702,27.0463617,5.497454008,10.46008541,0.526240145,0,0,16.86050427,16.48377957,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
102,0.650774074,3.951810841,0.800290858,0,0,94.59712423,5.402875772,0.099873336,0.199746673,0,0,0,9.687713636,0.299620009,0.451064932,3.652228362,0.800290858,0,0,75.12550161,4.903584151,0.099835806,0.099835806,0,0,0,9.783908984,0.199671612,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
106,9.803158036,9.902783353,2.86190285,0,0,81.16472635,22.56784424,1.60879165,0.720125786,0.387729158,0,0,14.14726348,2.716646594,1.184464071,4.722400642,0.197644855,0,0,19.69209153,6.104509568,7.009902315,4.460256925,2.276528837,0,0,47.32537134,13.74668808,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
107,8.311080406,3.818840854,0.952547698,0.628672017,0,87.71856072,13.71114098,0.937159297,0.977437916,0.366444579,0.106545276,0,25.69030133,2.387587068,3.189354936,2.265937311,0,0,0,37.23803755,5.455292247,4.184566172,0.575465627,0.586103119,0.522126741,0,24.79022184,5.86826166,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
108,11.01161802,5.089147067,3.494984415,0,0,80.87276849,19.5957495,6.624256163,2.932672145,1.720940776,0,0,39.35913857,11.27786908,0.800226693,0.095834514,0.153697931,0,0,6.493794276,1.049759139,3.587135166,2.060640408,1.620345707,0,0,35.01983565,7.268121281,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
109,4.281588448,11.52205305,1.891728143,0,0,83.47518443,17.69536964,3.088683095,5.269816355,0.543054466,0,0,46.28755297,8.901553916,0,3.019463193,0.422351279,0,0,16.96769738,3.441814472,1.192905352,3.232773505,0.926322398,0,0,20.21993408,5.352001256,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
111,2.821794576,1.216333306,5,0,0,90.96187212,9.038127881,0,0,0,0,0,0,0,2.745223075,1.170390405,4.923428499,0,0,89.62952801,8.83904198,0.076571501,0.0459429,0.076571501,0,0,1.332344113,0.199085902,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
112,0.836310514,2.419135323,1.461925367,0,0,95.2826288,4.717371205,0.169384962,1.301749325,0.340988942,0,0,42.81230815,1.812123229,0.108546914,0.342283368,0.155294205,0,0,6.239542883,0.606124487,0.558378638,0.77510263,0.96564222,0,0,46.23077777,2.299123488,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
113,0.633747509,10.02625718,6.462431134,0.204372289,0,88.51734849,17.32680811,0.330031649,4.396026257,2.445199859,0,0,31.61382019,7.171257766,0.114464893,3.552045481,0.891161646,0,0,14.27118743,4.55767202,0.189250967,2.078185441,3.126069628,0.204372289,0,42.63234087,5.597878326,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
114,0.887208436,1,0.798836035,4.625722848,0,92.68823268,7.311767319,0.050704717,0.050704717,0.101409435,0.101409435,0,4.766243438,0.304228305,0.609946031,0.580295494,0.328426811,1.735480403,0,54.77540066,3.25414874,0.226557688,0.368999789,0.368999789,2.78883301,0,33.14658858,3.753390275,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
115,2.965897553,4.404331986,0.787780454,0,0,91.84199001,8.158009994,0.181063487,0.181063487,0.037446995,0,0,10.52595011,0.399573968,2.718341263,3.782664092,0.750333459,0,0,70.88168661,7.251338815,0.066492803,0.440604408,0,0,0,10.43435329,0.507097211,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
116,1,17.58679154,1,0,0,81.85665844,19.58679154,0.203247907,2.032479066,0.203247907,0,0,18.2923116,2.438974879,0.796752093,15.55431247,0.796752093,0,0,63.56434684,17.14781666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
118,1.796162397,9.12881551,1,0,0,88.07502209,11.92497791,0,0,0,0,0,0,0,1.796162397,8.980811983,0.970399295,0,0,85.29255579,11.74737367,0,0.148003527,0.029600705,0,0,2.782466306,0.177604232,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
119,10.5665349,12.76369466,0.711753827,1.637092077,0,74.32092453,25.67907547,0,0,0,0,0,0,0,9.339908297,12.26132567,0.584283474,1.380650156,0,66.3864525,23.5661676,1.226626603,0.502368995,0.127470353,0.256441921,0,7.93447203,2.112907872,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
122,0.769199852,0.988714493,0.087940998,0,0,98.15414466,1.845855343,0,0.173961361,0,0,0,24.79323348,0.173961361,0.651997838,0.56590365,0.087940998,0,0,59.59105446,1.305842486,0.117202014,0.248849482,0,0,0,13.76985671,0.366051496,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
123,2.263888271,1.570286897,0.983880499,0.439804798,0,94.74213953,5.257860465,0,0.087765126,0.087765126,0,0,8.600982347,0.175530252,2.263888271,1.482521771,0.896115373,0.439804798,0,86.14115719,5.082330213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
124,1.838288865,2.351983151,2.506714372,0,0,94.09815056,6.696986387,1.060430292,0.222141427,0.100692904,0,0,20.88437936,1.383264623,0.777858573,2.129841724,2.406021468,0,0,73.21377121,5.313721764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
125,3,35,10,0,0,60,48,0,0,0,0,0,0,0,3,35,10,0,0,60,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
126,0.627822086,1.34437107,1.28787483,0.447611566,0,97.0530531,3.707679552,0.311470323,0.392019708,0.815817876,0,0,37.97677028,1.519307907,0.271590606,0.864038515,0.316536996,0,0,50.92521953,1.452166117,0.044761157,0.088312847,0.155519958,0.447611566,0,8.151063281,0.736205528,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
127,1.451922164,2.958329378,4.799145705,0.949786426,0,93.24252492,10.15918367,0,0,0,0,0,0,0,0.949786426,0.949786426,4.748932131,0.949786426,0,90.22971049,7.59829141,0.502135738,2.008542952,0.050213574,0,0,3.012814428,2.560892264,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
128,2.555953852,11.39513803,10.11948908,0,0,79.92262052,24.07058096,0,0,0,0,0,0,0,2.22117841,10.24145035,9.635352287,0,0,77.18467244,22.09798105,0.334775443,1.15368768,0.484136794,0,0,2.737948084,1.972599918,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
129,1,2,1,0,0,97,4,0,0,0,0,0,0,0,1,2,1,0,0,97,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
130,0.291281436,1.549529328,2.371268077,0.336987125,0,96.8973838,4.549065967,0.291281436,0.965255687,1.256537123,0.336987125,0,60.98775617,2.850061372,0,0.573869653,1.062711015,0,0,34.92124878,1.636580668,0,0.010403988,0.052019939,0,0,0.988378845,0.062423927,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
131,4.195905154,27.52734272,24.48639426,0.10587103,0,63.15556917,56.31551317,0.923527868,19.42733397,13.63505119,0,0,40.13080759,33.98591303,0,0,0,0,0,0,0,3.272377286,8.10000875,10.85134307,0.10587103,0,23.02476157,22.32960014,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
132,2.557142857,10.17994027,7.785714286,0,0,81.34016924,20.52279741,1.671428571,5.571428571,5.571428571,0,0,44.57142857,12.81428571,0.885714286,4.608511697,2.214285714,0,0,36.76874067,7.708511697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
133,0,8.120723746,0.046073494,0,0,91.87927625,8.166797239,0,1.138891998,0,0,0,36.82417459,1.138891998,0,3.295952248,0,0,0,54.13363179,3.295952248,0,3.6858795,0.046073494,0,0,0.921469875,3.731952994,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
134,37.81683502,27.52345679,5.315151515,0,0,55.19191919,70.65544332,14.57059484,10.5037037,1.863748597,0,0,21.01032548,26.93804714,14.77351291,14.32480359,2.309539843,0,0,26.33063973,31.40785634,8.472727273,2.694949495,1.141863075,0,0,7.850953984,12.30953984,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
135,1.579671501,10.32515263,6.175121981,0.1506289,0,87.11255545,18.23057502,0.1506289,1.054402302,0.1506289,0.1506289,0,13.55660103,1.506289003,0.976056536,7.712467924,4.381915398,0,0,67.80555833,13.07043986,0.452986064,1.558282407,1.642577683,0,0,5.750396094,3.653846154,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
136,0,40.14719134,0.088079386,0,0,59.85280866,40.23527073,0,0,0,0,0,0,0,0,11.82092331,0,0,0,44.25271791,11.82092331,0,28.32626803,0.088079386,0,0,15.60009075,28.41434742,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
137,0,25,10,0,0,65,35,0,0,0,0,0,0,0,0,25,10,0,0,65,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
139,1.200342681,3.418348578,0,0,0,95.40202081,4.618691259,0.610552574,0.750346461,0,0,0,56.6681785,1.360899035,0.589790108,2.668002117,0,0,0,38.73384232,3.257792224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
141,1,30,5,0,0,60,36,0,0,0,0,0,0,0,1,30,5,0,0,60,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
142,4.72054828,1.372154663,1.194518065,0,0,94.8035396,7.287221007,2.042294464,0.408458893,0.408458893,0,0,37.98667704,2.85921225,0.587493204,0.441005617,0.441005617,0,0,44.82564797,1.469504438,2.090760612,0.522690153,0.345053555,0,0,11.99121459,2.958504319,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
143,2.261852316,1,1,2.261852316,0,95.73814768,6.523704631,1.041361086,0.149560376,0.149560376,1.041361086,0,13.61555575,2.381842923,1.22049123,0.850439624,0.850439624,1.22049123,0,82.12259193,4.141861708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
144,3.480386133,1.113105179,2.150531983,1.696918179,0,93.10211775,8.440941473,0.556581601,0.317118758,0.611455557,0.534664809,0,18.07196793,2.019820726,0.783152631,0.690443282,1.157829177,0.648208861,0,67.10327826,3.27963395,2.140651901,0.105543138,0.381247248,0.51404451,0,7.926871561,3.141486797,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
145,2.539032745,1.002446253,0.930058641,0.146473282,0,95.52846236,4.618010921,0.908116985,0.132019359,0.132019359,0,0,12.02978018,1.172155703,1.591204714,0.870426894,0.798039283,0.146473282,0,79.56728866,3.406144173,0.039711046,0,0,0,0,3.931393519,0.039711046,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
146,3.724820144,5.756714628,7.901738609,0,0,82.65161871,17.38327338,0.782733813,1.096402878,1.994904077,0,0,20.47248201,3.874040767,0.420683453,0.776798561,1.591786571,0,0,21.19046763,2.789268585,2.521402878,3.883513189,4.315047962,0,0,40.98866906,10.71996403,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
147,3.196411028,5.318596491,0.936280702,0,0,90.54871178,9.451288221,0.036671679,0.183358396,0.036671679,0,0,3.410466165,0.256701754,3.159739348,4.498045113,0.899609023,0,0,81.40350877,8.557393484,0,0.637192982,0,0,0,5.734736842,0.637192982,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
148,3.753233624,3.958375958,12.57946633,0,0,90.09337111,20.29107592,0,0.950799424,3.000381748,0,0,21.93494577,3.951181172,3.421382364,2.941206282,8.583530804,0,0,62.18510265,14.94611945,0.33185126,0.066370252,0.995553781,0,0,5.973322689,1.393775294,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
149,0.532015013,12.71827909,1.882583609,0,0,85.0688897,15.13287771,0.124866954,4.689933337,0.219259425,0,0,9.340485127,5.034059717,0.238249958,5.546958154,0.456641085,0,0,39.42225926,6.241849196,0.168898101,2.481387597,1.206683099,0,0,36.30614531,3.856968797,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
150,0.567316266,1.093365657,1,0,0,97.57524519,2.660681923,0.567316266,0.898022861,0.898022861,0,0,87.61955696,2.363361989,0,0.05529431,0.05529431,0,0,5.474136698,0.11058862,0,0.140048485,0.046682828,0,0,4.481551534,0.186731314,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
151,3.341498195,18.29231973,6.9212665,0,0,79.30737488,28.55508442,0.74531183,2.235935489,1.490623659,0,0,12.6703011,4.471870978,1.286022564,8.436813811,3.00440423,0,0,40.90248858,12.7272406,1.310163802,7.61957043,2.426238611,0,0,25.73458519,11.35597284,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
152,3.30102731,9.047669642,6.655613569,0,0,91.53537905,19.00431052,0,0.657592473,0.065759247,0,0,6.247128491,0.72335172,3.271137525,7.657321438,5.921666205,0,0,74.24335561,16.85012517,0.029889785,0.732755731,0.668188118,0,0,11.04489495,1.430833633,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
153,7.674972087,16.86169713,2.59916554,0,0,81.96532879,27.13583475,0.339160839,2.040106952,0.24396192,0,0,11.90206852,2.623229711,7.335811248,14.82159017,2.35520362,0,0,70.06326027,24.51260504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
154,1.541052383,1.376792303,1.68810972,0,0,95.4195717,4.605954407,0.267645027,0.267645027,0.267645027,0,0,25.96156762,0.802935081,0.672238041,1.049030345,0.819295378,0,0,64.70876649,2.540563765,0.601169315,0.060116931,0.601169315,0,0,4.749237587,1.262455561,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
156,4.788600505,26.67977936,0.518664215,0.966348826,0,67.04660709,32.95339291,1.96480951,11.16838415,0.161200667,0,0,18.7105657,13.29439432,1.630435712,6.772352161,0.153546842,0.966348826,0,39.48745029,9.522683542,1.193355283,8.739043058,0.203916706,0,0,8.848591098,10.13631505,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
157,5.577141195,19.33502981,3.123648878,0,0,72.86093742,28.03581988,0.096699142,5.165042897,0.752750715,0,0,3.709272454,6.014492754,2.66235277,3.829722263,1.609471184,0,0,60.70268043,8.101546217,2.818089283,10.34026465,0.761426979,0,0,8.448984538,13.91978091,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
158,0.248609378,15.86863646,11.01065332,2.486093779,0,82.10845757,29.61399293,0,0,0,0,0,0,0,0.248609378,11.832258,6.339441549,2.486093779,0,51.91978828,20.90640271,0,4.036378455,4.671211766,0,0,30.18866929,8.707590221,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
159,12.98385861,8.528528375,5.857741227,0,0,73.333759,27.37012821,1.379169434,0.363028043,0.172396179,0,0,3.356898401,1.914593656,7.641262706,6.994227921,1.204576799,0,0,45.25203044,15.84006743,3.96342647,1.171272412,4.480768248,0,0,24.72483016,9.61546713,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
160,1.682661144,1.988429472,1,1.682661144,0,96.34047991,6.353751759,0,0,0,0,0,0,0,0.988429472,1.976858944,0.988429472,0.988429472,0,95.8776588,4.942147361,0.694231671,0.011570528,0.011570528,0.694231671,0,0.462821114,1.411604398,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
161,1.880861218,1.434509287,1.907235588,0.399462184,0,95.66026748,5.622068278,0.328798105,0.387174327,0.577190889,0,0,37.75306751,1.293163322,0.473616726,0.756219614,0.713960073,0.399462184,0,41.54686303,2.343258597,1.078446388,0.291115346,0.616084626,0,0,16.36033694,1.985646359,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
162,2.982999838,1.102292684,1.123355925,2.551466457,0,95.02821318,7.760114903,0,0,0,0,0,0,0,1.632334583,1.006871073,1.039147335,1.632334583,0,87.01634749,5.310687573,1.350665255,0.095421611,0.084208589,0.919131874,0,8.011865691,2.44942733,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
163,0.234839129,28.95950601,6.078063048,0,0,68.20298993,35.27240819,0.234839129,22.41962951,2.162235944,0,0,26.88683783,24.81670458,0,0,0,0,0,0,0,0,6.539876503,3.915827104,0,0,41.3161521,10.45570361,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
164,0,4.826100551,0.441160306,1.086871557,0,93.64586759,6.354132414,0,0,0,0,0,0,0,0,4.579504665,0.238039283,0,0,86.77254936,4.817543948,0,0.246595886,0.203121023,1.086871557,0,6.873318228,1.536588466,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
165,5.701663351,26.47755773,0,0,0,67.82077892,32.17922108,0,20.73423852,0,0,0,27.82582375,20.73423852,0,0,0,0,0,0,0,5.701663351,5.743319208,0,0,0,39.99495517,11.44498256,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
166,0.282106449,5.282106449,0.458838905,0,0,93.9769482,6.023051802,0,0.387294552,0.07745891,0,0,7.281137579,0.464753462,0.282106449,1.907250457,0.128721348,0,0,30.18480191,2.318078254,0,2.98756144,0.252658646,0,0,56.51100871,3.240220086,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
167,3.781482927,9.159961623,1.290428154,1.452140768,0,84.31598653,15.68401347,3.593525656,7.187051312,1.009133285,1.452140768,0,58.6286621,13.24185102,0.187957271,1.879572713,0.187957271,0,0,16.54023987,2.255487256,0,0.093337597,0.093337597,0,0,9.147084553,0.186675195,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
168,20.52013064,9.441159194,4.964522853,0,0,64.7533284,34.92581269,0.095110014,0.285330042,0.380440056,0,0,1.141320168,0.760880112,0,0,0,0,0,0,0,20.42502063,9.155829152,4.584082797,0,0,63.61200823,34.16493258,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
169,1,8.897080064,1,0,0,91.62390265,10.89708006,0.11666912,0.5833456,0.11666912,0,0,11.08356641,0.816683841,0.831232608,7.271769031,0.831232608,0,0,75.85149179,8.934234247,0.052098272,1.041965433,0.052098272,0,0,4.688844449,1.146161976,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
170,0,5,0.399845933,0,0,94.60015407,5.399845933,0,3.85325012,0.399845933,0,0,72.81190635,4.253096053,0,1.14674988,0,0,0,21.78824772,1.14674988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
171,11.46876321,9.090941479,10,0,0,69.44029531,30.55970469,0.66269957,6.972508292,7.318020888,0,0,58.22698013,14.95322875,0,0,0,0,0,0,0,10.80606364,2.118433187,2.681979112,0,0,11.21331518,15.60647594,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
172,0.97524512,43.5787876,2.313845126,0,0,53.13212215,46.86787785,0,12.6592144,0.078453693,0,0,3.230822937,12.73766809,0.537822906,10.05896549,0.412728045,0,0,25.10134171,11.00951644,0.437422214,20.86060772,1.822663388,0,0,24.7999575,23.12069332,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
174,12.6546685,13.66704659,4.698622267,2.089507511,0,81.5587817,33.10984486,6.064351112,6.130641833,2.894274859,0.487331783,0,30.17697583,15.57659959,3.545043665,5.243525711,0.443397913,1.602175727,0,38.44271709,10.83414302,3.045273723,2.292879043,1.360949494,0,0,12.93908879,6.69910226,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
176,0.694002375,2.836698337,2.544299287,0,0,93.83503563,6.075,0.159144893,0.198099762,0,0,0,4.559619952,0.357244656,0.404691211,1.03111639,0.446555819,0,0,21.09952494,1.88236342,0.130166271,1.607482185,2.097743468,0,0,68.17589074,3.835391924,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
177,5.077750979,6.488938505,0.129289122,2.826535331,0,93.5097588,14.52251394,0.150345622,0.217113394,0,0,0,8.007135978,0.367459016,2.990638716,4.473561991,0,2.461311273,0,61.50750788,9.92551198,1.936766641,1.79826312,0.129289122,0.365224058,0,23.99511495,4.229542941,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
178,4.697033529,2.465472165,1.145692128,1.947023715,0,94.16516456,10.25522154,0.073363943,0.110045915,0.073363943,0,0,3.594833224,0.256773802,2.313890566,1.785768782,0.671299226,0,0,57.40999628,4.770958574,2.30977902,0.569657469,0.401028958,1.947023715,0,33.16033506,5.227489162,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
179,1.04631968,3.739451802,1.812011087,0,0,93.40221743,6.597782569,0.374314752,0.83566369,0.325962427,0,0,22.97283646,1.535940868,0.187249769,0.825808439,0.020572836,0,0,19.24970742,1.033631044,0.484755159,2.077979674,1.465475824,0,0,51.17967354,4.028210656,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
